pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,label
0.8201025,1.0,0.98142976,0.8296758,0.0,0.6225468,1.0,0.29586995,1.0,0.5272919,0.9182956,0.6787565,0.5037473,0.9815405,0.0,0.16326378,0.5427554,0.6819788,1.0,0.0177241,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7563174,0.7124902,1.0,1.0,0.6183307,0.0,0.76689917,0.6306886,0.29007313,0.8914466,0.9429465,0.0,1.0,1.0,0.0,0.95159435,1.0,0.0,1.0,0.8285324,0.0,1.0,1.0,0.0,0.80525565,0.8039799,0.17086095,1.0,1.0,0.23814234,1.0,0.8622968,0.0,1.0,0.9758423,0.4211072,0.9648563,1.0,0.9549324,0.09536901,0.0,0.9581206,0.47943908,0
1.0,1.0,1.0,0.904558,0.0,1.0,1.0,0.97957236,1.0,1.0,1.0,1.0,0.6712236,0.6661769,0.21560675,0.0,0.8564223,1.0,1.0,0.0,0.5785537,0.8942609,0.0,1.0,0.8374789,0.0,0.91588163,1.0,0.025321346,1.0,0.6121464,0.080621585,0.9243847,1.0,0.0,1.0,1.0,0.27570972,1.0,1.0,0.43636516,0.872211,1.0,0.3628437,0.75009704,0.5246508,0.0,0.5771241,1.0,0.15649952,1.0,1.0,0.0,1.0,0.6166676,0.19229518,0.5584262,0.46496004,0.17342672,0.77132285,1.0,0.0020551963,1.0,0.40671742,0.16243441,0.72649956,1.0,1.0,0.0,0.23019855,1.0,0.9876629,0
0.95428896,0.09383912,0.0,0.9591574,1.0,1.0,0.0,0.94184643,0.0,0.0,0.8908238,0.84873223,0.5062099,0.82413596,1.0,0.036370505,1.0,0.92939496,0.0,1.0,1.0,0.37791005,1.0,1.0,0.15728128,1.0,0.7540846,0.0,0.73177123,0.0,1.0,1.0,0.72165525,0.40852293,0.76640165,1.0,0.17528902,1.0,1.0,0.46709818,0.5865953,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04391459,1.0,1.0,0.096282974,0.691826,0.4575622,1.0,0.5160293,0.052963447,0.9007522,1.0,0.46665353,0.9964857,0.90594006,0.6233466,1.0,0.5524631,1.0,1.0,0.98088324,1.0,0.8884039,0.7309594,1.0,0
0.9488036,0.69215715,0.58303785,0.48586267,0.90421957,0.0,0.9124752,1.0,1.0,1.0,0.93732953,0.8708555,0.47396672,0.7603574,0.6361238,0.0069347373,0.04714253,0.8899916,1.0,0.7550542,0.0,0.9074286,1.0,0.026324479,0.9514559,0.67482483,0.0,0.96955246,1.0,0.014519763,1.0,1.0,0.0,0.80498403,1.0,0.0,0.9969274,0.8851731,0.0,0.0,1.0,0.14627811,0.58795595,0.69660145,0.0,1.0,0.85160494,0.64716935,0.6626767,1.0,0.0,1.0,1.0,0.0,0.7401648,1.0,0.0,0.9051926,0.6393397,0.0,0.9037689,0.9530437,0.0,0.84292763,0.48235393,0.0,0.89608985,1.0,0.9601622,0.0,0.0,0.66863805,0
1.0,1.0,1.0,1.0,0.739981,0.81947255,0.604126,0.8018689,0.0,0.0,1.0,1.0,1.0,0.0,0.77193797,1.0,0.0,0.42491645,0.59892833,0.0,0.8390312,0.856037,0.0,1.0,1.0,0.011999417,0.5613935,0.97877395,0.0,0.78401804,0.5214145,0.3275545,0.60554326,1.0,0.77630687,0.6709455,1.0,0.5651397,0.7006712,0.6841506,0.0,1.0,1.0,0.0,0.7797537,0.85587883,0.0,0.98059046,0.8681896,0.0,1.0,1.0,0.14818273,0.52201754,1.0,0.0,0.96773154,1.0,0.0,1.0,0.6526757,1.0,0.0,0.016209312,0.46272612,1.0,0.6553998,1.0,0.6874521,1.0,0.8911532,1.0,0
0.0,1.0,1.0,0.99593866,1.0,0.67647624,1.0,0.8744648,0.70610714,0.34199676,0.047630567,0.48855847,0.7869527,1.0,0.12378909,0.90747935,0.78538036,0.0,1.0,0.7371329,0.12361777,0.7203429,0.8307023,0.32701296,0.559939,1.0,0.13182902,1.0,1.0,0.0,0.7439048,1.0,0.13687651,0.92162,1.0,0.19084623,0.92015517,0.95966476,0.0,0.64728224,1.0,0.0,0.90462774,0.8159839,0.0158515,0.72067106,1.0,0.0,0.7052398,1.0,0.07202562,1.0,0.96390766,0.0055684852,1.0,1.0,0.0,1.0,1.0,0.0,0.91971385,0.7149962,0.9198078,0.0,0.03849433,1.0,1.0,1.0,0.67764777,0.92956775,0.68938994,0.5869783,0
1.0,1.0,0.7502223,0.8012038,0.7548239,1.0,1.0,0.1477111,0.0,0.01868971,1.0,1.0,1.0,0.23377949,0.8722633,1.0,1.0,0.90459776,1.0,0.11311747,0.67213535,1.0,0.0,1.0,0.88515407,0.13998148,0.49682248,0.73799324,0.0,1.0,0.83259726,0.48947483,1.0,1.0,0.06492563,1.0,0.98461664,0.0,1.0,0.8369938,0.2701397,0.6476226,1.0,0.13596767,1.0,1.0,0.20201209,0.292103,1.0,0.2841423,1.0,0.83598566,0.09277632,1.0,0.53579986,0.0,1.0,1.0,0.15787338,0.68285537,1.0,1.0,0.07586709,0.0,0.7097527,0.8523919,1.0,0.7215046,1.0,0.6133095,1.0,1.0,0
0.72998977,1.0,1.0,0.64941067,0.8854528,1.0,1.0,0.0,0.0,0.909528,1.0,1.0,0.0134756435,1.0,0.892393,0.0,0.7765699,0.98743314,0.022276016,0.92608184,0.8293249,0.0,1.0,0.95654374,0.11737495,1.0,1.0,0.0039187637,0.78441554,0.63042665,0.0,0.7304194,0.8129393,0.24628846,1.0,1.0,0.0027512729,0.7828642,1.0,0.0,0.80496764,1.0,0.021009112,0.8404038,0.48571444,0.10685853,0.84031606,0.0,0.0,1.0,0.89644545,0.11534956,1.0,1.0,0.0,0.9544145,1.0,0.21271208,0.9876682,1.0,0.98798907,0.0,0.0,1.0,1.0,0.9007706,0.8312645,1.0,0.980246,0.92719924,1.0,0.8665547,0
0.72828066,0.72993994,1.0,1.0,0.6020806,1.0,0.8229071,0.9844253,1.0,0.40125936,0.62272745,1.0,0.834107,0.0,0.0,1.0,0.9545096,1.0,0.0,1.0,0.7774239,0.13450046,1.0,0.76889336,0.25191867,0.66203314,1.0,0.0,0.77325064,1.0,0.0,0.6368624,0.6694467,0.0,1.0,1.0,0.1772005,1.0,0.73576117,0.16074628,1.0,0.9431837,0.0,0.8234106,0.5992769,0.030418491,1.0,0.7639363,0.0,0.7609139,0.68786144,0.0,0.47416174,1.0,0.0,0.7973912,0.9209451,0.22060344,1.0,0.8310891,1.0,1.0,1.0,0.4247307,0.7205498,1.0,0.6554003,0.0,0.19717209,0.7713939,1.0,1.0,0
1.0,0.97969556,1.0,1.0,1.0,0.7712659,0.75129503,1.0,1.0,1.0,1.0,0.895857,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7004136,1.0,0.11333205,1.0,1.0,0.071242414,1.0,1.0,0.0,1.0,0.5843742,0.0,0.61847603,0.9232452,0.13928893,1.0,0.9977495,0.39320284,1.0,1.0,0.15935364,1.0,0.5734996,0.0,1.0,0.7702142,0.24912736,1.0,1.0,0.0,1.0,1.0,0.2715146,1.0,0.59308225,0.030836333,0.56274474,0.8827238,0.14646883,0.0,1.0,0.18924816,0.63522685,1.0,0.99748534,1.0,0.0,0.61556435,0.86932224,0.30659443,0
0.84989554,0.8116824,1.0,1.0,0.82152414,1.0,0.74484926,0.9931246,0.0,1.0,0.8925206,1.0,1.0,0.63220763,0.8799109,1.0,0.0,1.0,1.0,0.030899575,0.9206856,0.8957498,0.00843929,0.992736,0.47260648,0.0,0.56497097,0.5333837,0.20351641,0.92980796,0.77552867,0.13746913,0.42341495,1.0,0.0,0.9241967,0.98232704,0.0,0.74476755,1.0,0.1535253,0.957158,0.505599,0.2979241,1.0,0.8957992,0.28314173,1.0,1.0,0.0,0.7711806,0.8744959,0.005012942,1.0,0.86198395,0.0,0.92967826,0.847625,0.0,0.841327,0.71009654,1.0,0.033468246,0.0,1.0,1.0,1.0,1.0,0.6917634,1.0,1.0,0.919962,0
1.0,0.7493354,1.0,0.9266908,1.0,1.0,0.98684585,0.49791682,0.13044056,0.1273967,0.88092417,1.0,0.8131914,0.0,0.5089362,1.0,0.0,0.582573,0.9084829,0.0,0.6341112,0.578309,0.0,0.9163795,0.67189693,0.0,0.96547866,1.0,0.18906201,0.715186,0.8285662,0.2347074,0.9016442,1.0,0.044854432,0.0,0.65598345,0.09652887,0.75340843,0.91890824,0.35747892,1.0,1.0,0.0,0.8358996,0.9092176,0.3379689,0.7662161,1.0,0.015500967,0.8724936,1.0,1.0,1.0,1.0,0.0,1.0,0.72518426,0.0,0.4627468,1.0,0.8841113,0.12924044,0.028852737,1.0,1.0,1.0,0.89323795,0.9984983,0.7595375,0.8309071,1.0,0
0.7036104,1.0,1.0,1.0,1.0,0.7737493,0.77134806,1.0,0.4055147,0.021275219,0.5791271,1.0,1.0,0.32960248,1.0,1.0,0.35446697,0.9452105,1.0,0.0,1.0,1.0,0.0,0.39812124,0.64995193,0.0,1.0,0.30602318,0.0,0.0,0.52831054,0.015228303,1.0,1.0,0.21998908,0.9023642,1.0,1.0,1.0,0.9828676,0.6520019,0.5486313,0.85678464,0.0,1.0,1.0,0.031875417,0.98295856,0.32678163,0.006175315,0.79415655,1.0,0.3630731,1.0,0.95287025,0.3303392,0.64686143,1.0,0.0,0.40295172,1.0,0.40445882,0.21314605,0.0,1.0,1.0,0.918139,1.0,1.0,0.95066327,0.21449518,0.9825649,0
0.593058,1.0,1.0,1.0,1.0,0.0,0.69718945,0.9609196,1.0,1.0,0.0,0.8740431,0.5794995,0.0,0.0,1.0,1.0,0.8428965,0.13719875,1.0,1.0,0.0,0.81842643,0.66091305,0.20066443,1.0,1.0,0.0,0.82272923,0.3405527,0.34657186,0.7549484,0.8203087,0.0,0.81092477,0.9350333,0.16330607,0.5939283,1.0,0.0,1.0,0.9775274,0.0,0.9339712,1.0,0.16884486,1.0,1.0,0.011891908,0.8687078,0.63768363,1.0,1.0,0.0,0.72611415,0.8229128,1.0,1.0,1.0,0.96632344,0.0,1.0,1.0,0.124789305,0.7051587,1.0,1.0,0.0,0.19350488,1.0,0.9723947,0.6241521,0
0.72563255,1.0,0.9356661,1.0,0.87345874,0.9987574,1.0,0.81116486,0.0,0.0,0.8781713,0.25539434,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.078382134,0.8412906,0.93574977,0.22638026,0.6619984,0.9549197,0.38933948,0.0,0.8002108,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.62571406,0.0,1.0,1.0,0.0,0.93249273,0.0,0.0,1.0,1.0,0.0,0.9385955,1.0,0.0,1.0,1.0,0.0,0.95130795,0.9116964,0.0,0.0,0.5210624,0.11888838,0.8549056,0.74551773,0.9435356,0.12573668,0.0,0.8905362,0.96818745,1.0,0.39092058,1.0,0.95732486,0.70621765,1.0,0
1.0,0.0,0.0,0.31543934,0.60168463,1.0,0.0,1.0,0.0,0.53371716,0.87561405,0.7959888,0.4544563,1.0,1.0,0.16111451,0.2939334,0.52036774,0.12272584,0.7580029,1.0,0.09138013,0.7916563,0.5058358,0.3995592,0.67111796,1.0,0.4944108,1.0,1.0,0.08141444,0.71809566,0.851249,0.4234416,0.9552424,1.0,0.15375046,0.8192465,1.0,0.0,0.0,1.0,0.36450142,1.0,0.75188154,0.0,0.73751247,1.0,0.0,1.0,0.8703166,0.6661873,1.0,1.0,1.0,0.5329128,0.0,1.0,1.0,0.49361986,1.0,0.3792982,1.0,1.0,1.0,0.9717369,0.6711833,1.0,1.0,1.0,1.0,0.877644,0
1.0,0.7484932,0.0,0.6509072,0.48051786,1.0,0.8375835,0.0,0.50550467,0.99263173,0.21578322,1.0,1.0,0.66573,1.0,0.78746474,0.0,1.0,0.83686125,0.0,0.5861775,0.95210385,0.0,0.6038289,0.64518684,1.0,0.8913659,0.9947719,1.0,1.0,1.0,0.16301833,1.0,1.0,0.19469647,1.0,0.2322262,0.20948364,1.0,0.8836562,0.04353611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.90535146,1.0,0.45774233,0.57488024,1.0,0.96150565,0.0,0.35356882,0.7462765,0.8853969,1.0,1.0,0.8781473,0.8305063,0.49887568,0.797115,1.0,0.94663507,1.0,0.82164437,1.0,1.0,0
1.0,0.42036372,0.7576327,0.87186366,1.0,1.0,1.0,1.0,0.18548848,0.0,1.0,0.7712699,1.0,0.07222356,1.0,1.0,0.18926899,1.0,1.0,0.04210186,1.0,1.0,0.0,1.0,0.96890044,0.0,0.89236224,0.93087804,0.0,0.0,1.0,0.17552637,1.0,1.0,0.047041003,1.0,0.81092966,0.0,1.0,1.0,1.0,0.68683743,1.0,0.37161386,1.0,0.9414094,0.3234022,1.0,1.0,0.0,1.0,0.6641679,0.3012287,0.64656997,0.5182086,0.01456482,1.0,0.6948832,0.17006132,1.0,1.0,1.0,0.19874436,0.20931919,0.9005752,1.0,0.0,1.0,0.87336296,1.0,1.0,0.0,0
1.0,1.0,0.73406744,0.95590895,0.9833495,0.8442422,0.6923976,0.64569736,0.36129805,0.048885,1.0,0.94133645,1.0,0.20035088,0.48476,0.18152732,0.0,0.75059515,1.0,0.024710031,1.0,0.7802073,0.0,1.0,0.49491453,0.0,0.9993915,0.6817616,0.0,0.9067875,0.97618556,0.0,0.907975,0.844114,0.0,0.9126329,1.0,0.36054832,0.81296766,0.0,0.2865612,1.0,0.43864346,0.0,1.0,0.7739464,0.0,0.892226,1.0,0.2076091,0.8941781,0.8754767,0.0,0.8183196,0.5878172,0.0,0.9643446,1.0,0.1358905,1.0,0.9643244,1.0,0.0,1.0,1.0,1.0,1.0,0.82006913,0.79217994,1.0,1.0,1.0,0
1.0,0.95695037,1.0,0.98960674,0.8256823,0.8758275,1.0,0.81877625,0.25445756,0.0,0.7182361,0.6622846,0.37041378,0.0004946918,0.5838858,0.27184075,0.0,0.6889794,1.0,0.5097964,0.90452397,1.0,0.0069845086,0.700859,1.0,1.0,1.0,0.9162413,0.0,0.95034015,0.41919047,0.28026453,0.9178988,0.9231455,0.1980536,0.93881166,0.92331976,0.28516826,0.65840435,0.0,0.31949475,0.97321653,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.047603093,0.83656853,1.0,0.0,1.0,1.0,0.5352628,0.32969046,1.0,0.36613852,0.3446582,0.87869394,1.0,0.17205106,0.041866254,1.0,1.0,1.0,1.0,0.64139354,0.73210627,1.0,0.9023072,0
1.0,0.6668782,0.9400057,0.75416136,0.63718,1.0,1.0,0.9736146,0.0,0.0,1.0,1.0,0.4435541,0.0,0.58986276,0.69560146,0.0,1.0,1.0,0.21946111,0.8799839,1.0,0.34454435,0.57287574,0.8626334,0.46319064,0.86059445,1.0,0.15724576,0.7494197,1.0,0.0,0.8138025,1.0,0.4184796,0.3206132,1.0,0.0,0.81569606,0.713411,0.0,0.9253852,1.0,0.0,0.69659424,0.44172865,0.013588338,1.0,0.7599165,0.34840253,0.0,1.0,0.0,1.0,0.72773373,0.0,1.0,1.0,0.0,0.8464358,1.0,0.9195483,0.31264612,0.15673134,0.7543992,0.7291721,0.840533,0.76824296,1.0,1.0,0.51049715,1.0,0
0.78456336,1.0,0.0,0.19203483,1.0,1.0,1.0,0.15876427,0.7979515,0.8924551,0.03582868,0.94523865,0.7867388,0.038138103,0.0,1.0,0.0,0.70648646,0.87497485,0.0,1.0,1.0,0.13679744,1.0,1.0,0.0,1.0,0.8995446,0.1455215,0.86857307,0.94444185,0.69872946,1.0,1.0,0.0,1.0,0.63421655,0.17515849,0.7705435,1.0,0.0,1.0,0.98092145,0.0,1.0,0.61800027,0.070422165,0.6209105,1.0,0.1041316,1.0,1.0,1.0,1.0,1.0,0.6436373,0.37934566,0.560886,1.0,1.0,0.8486396,1.0,0.95161784,1.0,1.0,0.0,0.8265463,1.0,0.55428827,0.6846232,1.0,0.62577116,0
0.7731714,1.0,0.9076295,1.0,1.0,1.0,1.0,0.12266904,0.0,0.0,0.7244442,0.5426516,0.6959847,1.0,0.540283,1.0,0.0,0.9834354,1.0,0.16468377,0.6021588,1.0,0.2788605,1.0,0.73283947,0.24566165,0.66593015,1.0,0.5393319,0.8315523,0.4967854,0.15525547,1.0,0.78470784,0.0,0.6851205,1.0,0.0,1.0,1.0,0.29101494,1.0,0.9744192,0.0,0.48546463,1.0,0.0,0.76272655,1.0,0.08403264,0.96943647,0.9586604,0.0,1.0,1.0,0.0,1.0,0.3873216,0.0,1.0,0.982383,1.0,0.279392,0.0,0.97388434,0.6531109,1.0,0.8221082,0.8563498,0.86132854,0.48414594,0.90515035,0
1.0,1.0,1.0,1.0,0.9989479,0.9783651,0.71815854,1.0,1.0,0.85240465,1.0,1.0,0.8275175,1.0,0.0,0.3233703,0.5984363,0.8508477,1.0,0.22825406,0.7187965,0.8399226,0.0,1.0,0.69334894,0.0,1.0,0.92389596,0.0444182,1.0,1.0,0.0,0.382797,0.9012707,1.0,1.0,1.0,0.21589048,0.5791867,0.8725245,0.0,0.83799714,1.0,0.0,0.8578428,1.0,0.0,0.44331074,0.0,0.13120149,0.6671359,1.0,0.29334363,1.0,0.8967122,0.095842406,1.0,0.0,0.0,0.6894416,1.0,0.0,0.7783145,1.0,0.0,0.0,0.95525473,0.9177929,0.0,0.06284194,1.0,1.0,0
0.85915136,0.6702544,0.97743624,1.0,0.6895555,0.98683774,1.0,0.6902559,1.0,0.86185825,0.8697361,1.0,0.86807454,0.0,0.65856004,0.1254862,0.0,1.0,0.72983587,1.0,0.25600025,1.0,1.0,0.0,0.9888306,1.0,0.23529443,0.74744105,0.7917282,0.0,0.76707745,0.72989786,0.0,1.0,1.0,0.0,0.69908357,1.0,0.0227995,1.0,1.0,0.0,1.0,1.0,0.0,0.97690266,0.63627946,0.0,1.0,0.96101385,0.0,0.78936696,1.0,0.25395644,0.8008902,1.0,0.0,0.84845984,1.0,0.48709232,0.62451875,1.0,0.0916978,1.0,1.0,0.06888136,1.0,1.0,0.6857883,0.5451805,0.0,1.0,0
1.0,0.8710394,1.0,1.0,0.62910354,1.0,1.0,0.9611403,0.31869745,0.0,0.9736778,0.88506836,1.0,0.0,0.6106175,1.0,0.0,0.54816735,1.0,0.74767363,1.0,1.0,0.29687738,0.0,0.43828058,0.0,1.0,0.92061013,0.0,1.0,0.8318701,0.0,1.0,0.7271073,0.12395445,0.8077464,1.0,0.6190946,0.96501625,0.621688,0.0,0.5999409,0.9354046,0.0,1.0,0.0,0.0,1.0,0.9638523,0.0,1.0,1.0,0.0,1.0,1.0,0.25768703,1.0,1.0,0.002716199,1.0,1.0,1.0,0.0,0.3179464,0.789923,1.0,0.5433539,1.0,0.5384708,0.9861478,1.0,1.0,0
0.74599206,0.6540481,0.57640594,1.0,0.69016796,0.83118075,1.0,1.0,0.22221126,0.0,0.95760626,1.0,0.0,0.2169592,0.99826753,1.0,0.0,1.0,1.0,0.0,0.67007136,0.89472616,0.0,0.6794306,0.97477823,0.0,0.693452,1.0,0.0,1.0,1.0,0.27285397,0.98416096,0.99047357,0.0,0.5794817,1.0,0.2297266,1.0,1.0,0.5163312,1.0,1.0,0.089348055,0.89473903,1.0,0.0,0.8858843,1.0,0.0,1.0,1.0,0.2618404,0.9741948,0.6501635,0.0,0.46436602,1.0,0.1102518,0.6168871,1.0,1.0,0.0,0.25869766,0.8859689,1.0,0.61280453,1.0,0.7709917,1.0,1.0,0.85182655,0
0.9450192,0.92106843,1.0,1.0,1.0,1.0,0.37043113,0.91728044,1.0,0.8145567,0.0,0.8761245,1.0,0.5738354,0.21755187,0.1381973,1.0,1.0,0.0,0.5752274,0.783851,0.039851677,1.0,1.0,1.0,1.0,0.9935536,0.0,0.58374226,0.62824917,0.0,1.0,0.126989,0.0,1.0,0.94818735,0.088819094,1.0,0.30575454,0.0,1.0,1.0,0.69415426,1.0,0.37794054,0.7191096,0.8102943,0.4736212,0.0,1.0,0.81123394,0.0,0.9286591,1.0,0.0,0.90213394,1.0,0.08369483,1.0,1.0,0.5663354,1.0,0.6478115,0.03459166,1.0,1.0,0.62906647,0.0,0.12890732,1.0,1.0,0.57931376,0
1.0,0.8058511,1.0,1.0,0.79079616,1.0,0.43346232,0.98111284,0.15093522,0.0,1.0,1.0,0.569939,0.5421439,0.25204968,1.0,0.0,1.0,1.0,0.0,1.0,0.7367283,0.0,0.9572948,0.722474,0.2992657,1.0,0.52785885,0.5258401,1.0,0.7801354,0.0,1.0,0.98926175,0.20938715,0.89441675,1.0,0.0,1.0,0.9319347,0.0,1.0,1.0,0.29288453,1.0,1.0,0.40841293,0.813125,0.8937649,0.0,1.0,1.0,0.0,0.8122355,0.70736957,0.0,0.85927325,0.8789432,0.0,1.0,0.7542513,1.0,0.0,0.6097447,1.0,0.0,0.5767162,1.0,0.0,1.0,1.0,1.0,0
0.4661857,1.0,0.66503334,0.9768564,0.6144537,1.0,0.6438654,1.0,0.82385665,1.0,0.79280007,0.9870461,0.9127862,0.055817798,0.0,1.0,1.0,0.4480269,0.0,1.0,1.0,0.014433366,1.0,0.6731884,0.0,0.3452211,1.0,0.021105146,0.5818168,0.86369956,0.0,0.74624443,1.0,0.0,0.5418137,1.0,0.222337,1.0,0.8361156,0.0,1.0,0.4370001,0.0,1.0,0.9278606,0.0,0.7215493,0.88134253,0.27776903,0.9260402,1.0,0.2825947,1.0,0.80975467,0.0,1.0,0.43772423,0.84116787,0.63533926,1.0,0.0,0.8408374,0.8714826,0.0,1.0,1.0,1.0,0.20515184,0.0,0.6837362,1.0,1.0,0
0.9815378,1.0,0.9879694,1.0,0.6429214,1.0,0.72966343,0.804356,0.029597752,0.0,0.0,0.76861805,0.92273474,0.0,1.0,1.0,0.0,0.7928084,1.0,0.0,1.0,0.9710495,0.2563662,0.672313,0.70799214,0.0,0.9696811,1.0,0.00070790766,1.0,0.82022464,0.0,0.6335292,0.76577973,0.0,0.50220895,1.0,0.0,1.0,0.53292817,0.0,0.92622936,1.0,0.0,1.0,1.0,0.38768715,1.0,1.0,0.14678442,0.83706856,0.975284,0.0,0.79882395,1.0,0.0,0.93930393,1.0,0.14756519,0.818694,1.0,1.0,0.0,0.0,1.0,1.0,0.8914019,0.9766062,1.0,1.0,0.9689562,0.8351784,0
1.0,0.0,0.0,0.94087636,1.0,0.0,0.0,1.0,1.0,0.0,0.98422664,1.0,0.5592776,0.5483463,1.0,0.0,0.8918373,1.0,0.0,1.0,0.0,0.0,0.77364326,1.0,0.16778208,1.0,1.0,0.16173056,0.70747197,0.6727586,1.0,1.0,1.0,0.0,0.78675854,0.8799019,0.0,0.6232935,1.0,0.0,0.7089176,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.82960665,0.0,0.647781,1.0,0.70462066,0.0,0.061839286,0.5497529,1.0,1.0,1.0,1.0,1.0,0.5881082,0.92260975,0.7850017,0.9357523,1.0,0.98761135,1.0,1.0,1.0,0
0.7233111,0.75401485,0.98011935,1.0,1.0,0.6388226,1.0,0.0,0.0,0.37293407,1.0,0.7703005,0.9009123,0.0,0.6484269,0.99818397,0.0,0.65646744,0.83879805,1.0,1.0,0.73950684,0.55180585,1.0,1.0,0.0,0.7280326,0.7692509,0.0,0.3884107,0.93605465,0.0,0.9493474,0.49631262,0.0,1.0,1.0,0.41702336,0.7752866,1.0,0.0,1.0,1.0,0.0,0.7532864,0.67669356,0.0,0.84998405,1.0,0.0,0.9110615,1.0,0.008465836,0.5483247,0.85555416,0.0,0.5800556,0.58224905,0.0,0.8380754,0.83010644,0.81237864,1.0,0.0,0.64965564,1.0,1.0,0.42018962,0.7913219,0.8200607,1.0,1.0,0
0.9517651,0.0,0.5405916,0.8882443,0.0,0.61514497,1.0,0.74667656,0.0,0.0,0.9156656,0.61429805,1.0,0.0,1.0,1.0,0.0,1.0,0.9669354,0.0,1.0,0.6488909,0.46022657,1.0,0.7676592,0.41014168,0.7271452,0.18135333,0.02682641,1.0,0.0,0.0,0.49709404,0.95629036,0.0955254,0.0,1.0,0.0,1.0,1.0,0.25870243,0.7349955,1.0,0.0,1.0,1.0,0.47237083,1.0,0.6973527,0.0,1.0,1.0,0.0,0.96543527,1.0,0.0,1.0,1.0,0.0,0.7209132,0.9056974,1.0,0.17249385,0.37398955,0.20309287,1.0,0.83797705,1.0,1.0,0.762825,1.0,1.0,0
0.9203801,1.0,0.5959482,1.0,0.9631759,1.0,1.0,1.0,0.09447929,0.0,0.8303682,1.0,1.0,0.19496441,0.5539367,1.0,0.0,0.0,1.0,0.0,0.8005861,1.0,0.029674327,0.9947201,0.7236711,0.0,1.0,0.936889,0.0,0.9935885,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03984413,1.0,0.7665906,0.0651536,0.7356469,1.0,0.26277113,0.6750788,0.83352864,0.0,0.9312782,1.0,0.0,0.8241691,0.8908942,0.0,1.0,1.0,0.09615317,0.7430589,0.668904,0.53214794,0.7990843,0.86921716,0.87929523,0.0,0.41469994,0.7364961,0.83457094,0.6975501,0.9024523,1.0,1.0,1.0,0.7578056,0
0.9312223,1.0,0.030584529,0.30439952,1.0,1.0,1.0,0.14918014,0.0,0.88057077,0.0,0.7868675,0.9918123,0.0,0.7249774,0.7447061,0.4425829,1.0,0.86806947,1.0,1.0,0.9406146,0.014790393,1.0,1.0,0.0,1.0,0.88639855,0.33560207,1.0,1.0,0.3433325,0.6430057,1.0,0.0,1.0,1.0,0.0,0.67855287,1.0,0.18481523,1.0,0.770798,0.028492736,1.0,1.0,0.33270076,0.9812001,0.0,0.0,0.4818098,0.7998948,0.0955883,1.0,0.7416772,1.0,0.0,0.26988307,1.0,0.0,1.0,1.0,0.8617815,1.0,1.0,1.0,1.0,0.91751474,0.0,1.0,1.0,1.0,0
1.0,1.0,1.0,1.0,1.0,0.7425208,0.44781095,0.7396875,0.0,0.039481,1.0,0.69041616,1.0,0.0,1.0,1.0,0.49202156,1.0,1.0,0.1129822,1.0,1.0,0.5666283,0.84000206,0.703792,0.17022902,0.6033151,1.0,0.043554973,1.0,0.63783216,0.0,0.923825,0.0,0.38153344,1.0,0.9992514,0.0,0.7907416,1.0,0.46555242,0.74005747,1.0,0.0,0.93639946,0.5666354,0.21058528,0.93160474,0.9483763,0.0,0.6322464,0.7302066,0.122584924,0.6109636,1.0,0.0,1.0,1.0,0.105531424,1.0,1.0,0.7558466,0.0,0.052293677,0.8203231,0.86219114,1.0,1.0,1.0,0.9778324,1.0,0.07769495,0
